Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2016-01-18,1.0265541740674955,1.0774422735346358,1.1304470100651274,1.030590684586605,1.061222338837058,1.0979147385510692,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-01-19,0.9839453458582408,1.0309564474807855,1.085454027896385,0.9926252618275488,1.0184941936919922,1.0538960014289602,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-01-20,1.0092267135325133,1.054701230228471,1.1147188049209138,1.0175169862917828,1.043454570066643,1.081687585947803,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-01-21,1.0126436781609196,1.0546419098143236,1.119245505452402,1.0194846856040862,1.045159139151215,1.085484131327399,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-01-22,0.9803082191780822,1.0159246575342469,1.0819349315068494,0.9895185721329386,1.010902835176955,1.0494224681314306,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-01-25,0.9862306368330463,1.015447504302926,1.0854274239816408,0.9956046964685848,1.0145871534401631,1.0530428306984492,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-01-26,1.0071240105540895,1.0312664907651714,1.1065376722368807,1.0143146970231438,1.033381713517262,1.0736981868087314,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-01-27,0.9768510638297871,0.9940425531914894,1.067957446808511,0.9848729048075692,0.9999653559113846,1.0376963035820446,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-01-28,1.003056768558952,1.0153275109170306,1.0924745269286755,1.0087360832346204,1.0236733861809737,1.062757190840201,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-01-29,1.000260869565217,1.0061304347826088,1.0847971014492752,1.0035593152357916,1.0173919054396263,1.056230141129754,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-01,0.9922613929492692,0.9930782459157352,1.0702780166236745,0.9937339883288082,1.0054462242089757,1.0429669157047254,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-02,0.9969723183391004,0.9968425605536332,1.0740772779700116,0.9997966070963852,1.010436036264034,1.0476664417075738,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-03,1.006369982547993,1.0042757417102968,1.0806573589296102,1.0069715929105816,1.0174194756296504,1.0549455906446734,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-04,0.9998269896193772,0.9952854671280276,1.068598615916955,0.998576990349146,1.0077974815603878,1.044317303085776,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-05,0.9926116838487972,0.9881443298969071,1.0590063001145475,0.9932204785686124,1.0007880823511843,1.0359220282225483,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-11,1.0196460176991151,1.0169026548672566,1.0878761061946902,1.018904081535381,1.0279574053636205,1.0648914093410442,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-12,1.0190265486725665,1.0161946902654868,1.085117994100295,1.0154669758016752,1.025294795328987,1.0627636000583742,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-15,0.9960138648180242,0.9953206239168112,1.0604419410745234,0.995375700638336,1.003593267958791,1.039327779937118,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-16,0.9860445205479452,0.9846746575342464,1.0463755707762556,0.9864548588752926,0.9923673350156744,1.0259890115549677,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-17,0.9748523206751056,0.9727848101265822,1.030168776371308,0.9773389701954028,0.98021361859224,1.0109006327932626,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-18,0.9752316764953664,0.973715248525695,1.0271131704577363,0.9801118263869166,0.9806037478478884,1.008895766252916,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-19,0.9756302521008404,0.9720588235294118,1.0231372549019608,0.9817062369206594,0.9802143387440364,1.006144039979883,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-22,0.9905531914893616,0.9860425531914894,1.0346382978723403,0.9952861738816452,0.9934203120163188,1.018365807233629,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-23,0.9876375952582556,0.9831498729889924,1.0279565340107253,0.9920061033637438,0.9894806042403264,1.0127594982141928,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-24,0.9959044368600682,0.9908703071672356,1.0340443686006826,0.9996922799141508,0.9973571948053264,1.0198632745972644,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-25,0.994147582697201,0.9857082273112808,1.026208651399491,0.9948919861619604,0.9922513031190684,1.0133553469058052,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-26,1.0036689419795222,0.9930887372013651,1.0300199089874855,1.0006825058303257,0.9983512693470769,1.0187714413319275,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-02-29,1.0005942275042443,0.988157894736842,1.0226655348047538,0.9963882598779344,0.9939075942202568,1.013137094134902,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-02,0.9871345029239766,0.9746449456975772,1.005221386800334,0.9841048326289862,0.9802140181341372,0.9971520989600212,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-03,0.9713934426229508,0.9591393442622952,0.9848907103825136,0.971815302676011,0.9653788998604492,0.9790631047998448,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-04,0.9776954732510288,0.9652263374485596,0.9877777777777778,0.98021189849477,0.9722705427695564,0.9836465624063332,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-07,0.9739983646770236,0.9616516762060509,0.9804033796674844,0.9785636742763928,0.9691572433062816,0.9779594299802196,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-08,1.000755033557047,0.9885906040268456,1.0048238255033557,1.0032832796491955,0.9948988040391528,1.003281687944076,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-09,1.0001675041876046,0.9885259631490788,1.0021915131211614,1.0013113312072917,0.9938768490818668,1.0015486493022976,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-10,0.9791836734693876,0.966,0.976326530612245,0.9803407469501714,0.97170418652172,0.9769835997113294,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-11,0.965972778222578,0.9522017614091272,0.9573792367227114,0.968502564606277,0.9575056213082106,0.9595807196945506,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-14,0.9679681274900398,0.9526294820717132,0.9524302788844622,0.97044095101334,0.9574109618389364,0.9564687984935782,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-15,0.9754988028731044,0.9581005586592178,0.953538175046555,0.9770826773340836,0.9628497087010012,0.959372753134442,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-16,0.9778662420382166,0.9593152866242038,0.9511942675159236,0.9793399936520312,0.9643070600183784,0.958488500126742,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-17,0.975851148060174,0.9570863024544736,0.9457376616521508,0.9786553867589836,0.9628708547403608,0.9547114929109894,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-18,0.9727415553809898,0.9529457973291438,0.9379680544645196,0.976246217331241,0.959563532009294,0.9489426373769984,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-21,0.9808208366219416,0.9604972375690608,0.9421073401736384,0.9843476294729158,0.9675259574062766,0.9549631893797016,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-22,0.9853427895981088,0.9626871552403468,0.9405043341213554,0.9859242079575656,0.9692390848677738,0.9549841553060532,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-23,0.9842845973416732,0.9589913995308836,0.9331378681261404,0.9821764431788584,0.9653123189711792,0.9492383187264214,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-24,0.986427457098284,0.96103744149766,0.9308242329693188,0.9835365932088952,0.9665721218081358,0.9487542306464932,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-25,0.984860248447205,0.9607919254658384,0.9263975155279504,0.98278128264005,0.9656818893449636,0.9461597366608988,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-28,0.983307573415765,0.9610510046367852,0.9222179289026275,0.9821835484307616,0.96489906513763,0.9436817657061916,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-29,0.9892248062015504,0.9683720930232558,0.9253875968992248,0.987914700847403,0.9709490002020588,0.9483585360303858,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-30,0.9795871559633028,0.959288990825688,0.913340978593272,0.9789887181566824,0.9616266198832264,0.9374288646916582,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-03-31,0.9803353658536584,0.9598704268292684,0.9112169715447154,0.9803669061904424,0.962628656988166,0.9367161424252136,2016,Q1,-0.030776842540386,-0.0181126276952846,0.0039692900096683,0.1520697986558736,0.0172171581563471,-0.0326774621844417,-0.0265396196704267,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.1533242688617294,0.2545833072358971
2016-04-01,1.0060985144644254,0.9871383893666928,0.9356919468334636,1.0046323426182917,0.988659561465468,0.962167247913672,2016,Q2,-0.0084387292497718,-0.0156471964481089,-0.1010412429701392,0.0620090083777018,-0.0845225365688019,-0.0027272176331302,0.0015196581403937,0.0190327159221701,0.2096524018936119,0.1054758932954451,0.1054681979118725,0.1054681979118725,-0.0054842794241761,-0.008203240182909
2016-04-04,0.9889655172413792,0.9706130268199232,0.9182886334610472,0.9874136465258904,0.971918117247668,0.944866623077706,2016,Q2,-0.0084387292497718,-0.0156471964481089,-0.1010412429701392,0.0620090083777018,-0.0845225365688019,-0.0027272176331302,0.0015196581403937,0.0190327159221701,0.2096524018936119,0.1054758932954451,0.1054681979118725,0.1054681979118725,-0.0054842794241761,-0.008203240182909
2016-04-05,1.0235714285714286,1.0079761904761906,0.9522089947089948,1.0185550705949915,1.005998099665757,0.979313132164246,2016,Q2,-0.0084387292497718,-0.0156471964481089,-0.1010412429701392,0.0620090083777018,-0.0845225365688019,-0.0027272176331302,0.0015196581403937,0.0190327159221701,0.2096524018936119,0.1054758932954451,0.1054681979118725,0.1054681979118725,-0.0054842794241761,-0.008203240182909
2016-04-06,1.004124513618677,0.9919066147859922,0.93526588845655,0.9989681287971138,0.9877188996108288,0.961563326533004,2016,Q2,-0.0084387292497718,-0.0156471964481089,-0.1010412429701392,0.0620090083777018,-0.0845225365688019,-0.0027272176331302,0.0015196581403937,0.0190327159221701,0.2096524018936119,0.1054758932954451,0.1054681979118725,0.1054681979118725,-0.0054842794241761,-0.008203240182909
2016-04-07,1.0157604412923562,1.0061465721040188,0.9483451536643026,1.0094610222464804,1.0001559883672329,0.9745498012502476,2016,Q2,-0.0084387292497718,-0.0156471964481089,-0.1010412429701392,0.0620090083777018,-0.0845225365688019,-0.0027272176331302,0.0015196581403937,0.0190327159221701,0.2096524018936119,0.1054758932954451,0.1054681979118725,0.1054681979118725,-0.0054842794241761,-0.008203240182909
2016-04-08,1.031139646869984,1.0245987158908507,0.9671080791867308,1.0229865996700025,1.0168447999511712,0.9927837104733476,2016,Q2,-0.0084387292497718,-0.0156471964481089,-0.1010412429701392,0.0620090083777018,-0.0845225365688019,-0.0027272176331302,0.0015196581403937,0.0190327159221701,0.2096524018936119,0.1054758932954451,0.1054681979118725,0.1054681979118725,-0.0054842794241761,-0.008203240182909
2016-04-11,1.0126382306477093,1.0088467614533965,0.9534096893101632,1.005584642302126,1.0007065295284747,0.9778507664112542,2016,Q2,-0.0084387292497718,-0.0156471964481089,-0.1010412429701392,0.0620090083777018,-0.0845225365688019,-0.0027272176331302,0.0015196581403937,0.0190327159221701,0.2096524018936119,0.1054758932954451,0.1054681979118725,0.1054681979118725,-0.0054842794241761,-0.008203240182909
2016-04-12,1.0043137254901962,1.0025882352941176,0.9483398692810456,0.9987615981740052,0.994248174090679,0.9719008308264192,2016,Q2,-0.0084387292497718,-0.0156471964481089,-0.1010412429701392,0.0620090083777018,-0.0845225365688019,-0.0027272176331302,0.0015196581403937,0.0190327159221701,0.2096524018936119,0.1054758932954451,0.1054681979118725,0.1054681979118725,-0.0054842794241761,-0.008203240182909
